Time stamp,Manual Mode active,Automatic Mode active,Docking Mode active,PLC fault active,PLC warning Active,Safety circuit closed,LED Active,LED RGB Strip left - red,LED RGB Strip right - red,LED RGB Strip left - green,LED RGB Strip right - green,LED RGB Strip left - blue,LED RGB Strip right - blue,LED status - active mode,ActualSpeed_L,ActualSpeed_R,Momentary current consumption mA,Battery cell voltage,Momentary energy consumption mWh,State Of Charge,Total energy consumption uWh,On route status,X-coordinate,Y-coordinate,Heading,Position confidence,Speed,Going to ID,Target reached,Current segment
2025-01-17 10:51:48.217213,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4780,44189,2099,60,864798.1250000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:48.751190,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4741,44189,2098,60,864829.1250000000,1,-2.3798780441,21.8475971222,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:49.286741,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4783,44189,2103,60,864860.7500000000,1,-2.3798780441,21.8449974060,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:51:49.816768,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4787,44189,2114,60,864891.6875000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:50.350940,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4742,44189,2098,60,864922.7500000000,1,-2.3798780441,21.8449974060,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:51:50.906783,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4787,44189,2114,60,864955.5625000000,1,-2.3798780441,21.8475971222,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:51.436749,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4766,44189,2096,60,864986.6250000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:51.987335,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865018.8125000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:52.526755,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865050.5000000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:53.567960,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,865081.0000000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
